transfer_id,from_node,to_node,sku_id,units,transit_hrs,handling_cost_eur,transit_cost_eur,storage_cost_eur,total_cost_eur,transfer_mode,status,transfer_date
236,1DC_CDG,IXD_PAR,SKU_0153,267,5.1,0.081,0.793,0.051,246.98,road,completed,2024-09-10
237,IXD_MAD,FC_MAD1,SKU_0165,884,3.0,0.143,0.565,0.044,664.77,road,completed,2024-09-11
238,IXD_PAR,FC_MUN1,SKU_0136,503,5.5,0.048,0.071,0.081,100.6,road,completed,2024-09-11
239,IXD_BCN,FC_BCN1,SKU_0101,26,4.3,0.1,0.799,0.034,24.26,road,completed,2024-09-11
240,1DC_BCN,IXD_BER,SKU_0093,30,9.0,0.137,0.635,0.08,25.56,road,completed,2024-09-11
241,IXD_MAD,FC_MAD2,SKU_0014,447,3.4,0.077,0.331,0.044,202.04,road,completed,2024-09-11
242,IXD_BCN,FC_BCN1,SKU_0008,377,1.9,0.132,0.533,0.073,278.23,road,completed,2024-09-11
243,IXD_BER,FC_BER1,SKU_0125,570,2.1,0.137,0.21,0.082,244.53,road,completed,2024-09-11
244,RDC_IBE,IXD_MAD,SKU_0238,636,8.1,0.085,0.707,0.086,558.41,road,completed,2024-09-11
245,RDC_IBE,IXD_BCN,SKU_0084,176,9.6,0.04,0.643,0.08,134.29,road,completed,2024-09-11
246,1DC_BCN,IXD_BER,SKU_0152,147,10.1,0.139,0.254,0.016,60.12,road,completed,2024-09-11
247,RDC_LYS,IXD_PAR,SKU_0065,711,8.8,0.108,0.176,0.019,215.43,road,completed,2024-09-11
248,RDC_IBE,IXD_BCN,SKU_0112,683,6.6,0.058,0.388,0.099,372.24,road,completed,2024-09-11
249,RDC_IBE,IXD_BCN,SKU_0243,896,9.6,0.125,0.056,0.092,244.61,road,completed,2024-09-11
250,RDC_IBE,IXD_MAD,SKU_0068,398,9.6,0.094,0.626,0.011,290.94,road,completed,2024-09-11
251,IXD_PAR,FC_PAR1,SKU_0056,839,3.8,0.054,0.712,0.056,689.66,road,completed,2024-09-11
252,1DC_CDG,IXD_PAR,SKU_0206,393,7.2,0.138,0.464,0.047,255.06,road,completed,2024-09-11
253,IXD_BCN,FC_BCN1,SKU_0236,587,4.8,0.035,0.087,0.042,96.27,road,completed,2024-09-11
254,RDC_LYS,IXD_PAR,SKU_0140,138,7.2,0.134,0.09,0.018,33.4,road,completed,2024-09-11
255,IXD_PAR,FC_PAR2,SKU_0057,721,6.5,0.095,0.566,0.082,535.7,road,completed,2024-09-11
256,IXD_PAR,FC_PAR2,SKU_0139,129,3.6,0.088,0.516,0.092,89.78,road,completed,2024-09-11
257,1DC_CDG,IXD_PAR,SKU_0205,308,8.3,0.136,0.785,0.088,310.77,road,completed,2024-09-11
258,IXD_BCN,FC_BCN2,SKU_0172,795,6.4,0.131,0.766,0.034,740.15,road,completed,2024-09-11
259,RDC_FRA,IXD_BER,SKU_0228,630,4.9,0.109,0.306,0.02,274.05,road,completed,2024-09-11
260,1DC_BCN,IXD_BCN,SKU_0001,875,7.3,0.131,0.733,0.045,795.38,road,completed,2024-09-11
261,IXD_PAR,FC_PAR2,SKU_0220,822,4.8,0.068,0.299,0.08,367.43,road,completed,2024-09-11
262,1DC_BCN,IXD_BER,SKU_0128,841,6.9,0.103,0.717,0.066,745.13,road,completed,2024-09-11
263,RDC_IBE,IXD_BCN,SKU_0170,254,8.5,0.063,0.742,0.082,225.3,road,completed,2024-09-11
264,RDC_IBE,IXD_MAD,SKU_0214,458,9.1,0.147,0.433,0.038,283.04,road,completed,2024-09-11
265,IXD_BCN,FC_BCN2,SKU_0025,339,5.3,0.076,0.17,0.057,102.72,road,completed,2024-09-11
266,1DC_BCN,IXD_BER,SKU_0183,363,8.0,0.075,0.205,0.018,108.17,road,completed,2024-09-11
267,RDC_LYS,IXD_PAR,SKU_0162,224,8.4,0.039,0.784,0.041,193.54,road,completed,2024-09-11
268,RDC_IBE,IXD_BCN,SKU_0243,474,9.2,0.091,0.406,0.037,253.12,road,completed,2024-09-11
269,1DC_BCN,IXD_PAR,SKU_0115,194,8.0,0.12,0.22,0.066,78.76,road,completed,2024-09-11
270,IXD_BCN,FC_BCN2,SKU_0196,409,6.1,0.134,0.468,0.089,282.62,road,completed,2024-09-11
271,IXD_PAR,FC_PAR2,SKU_0171,555,5.1,0.149,0.75,0.035,518.37,road,completed,2024-09-11
272,1DC_MAD,IXD_MAD,SKU_0056,669,8.1,0.112,0.422,0.011,364.61,road,completed,2024-09-11
273,IXD_PAR,FC_MUN1,SKU_0115,300,2.7,0.033,0.389,0.065,146.1,road,completed,2024-09-11
274,RDC_FRA,IXD_BER,SKU_0191,518,7.7,0.088,0.479,0.086,338.25,road,completed,2024-09-12
275,1DC_BCN,IXD_BER,SKU_0130,268,9.6,0.119,0.247,0.04,108.81,road,completed,2024-09-12
276,1DC_BCN,IXD_BCN,SKU_0153,343,8.4,0.1,0.762,0.021,302.87,road,completed,2024-09-12
277,IXD_BCN,FC_BCN2,SKU_0237,152,5.3,0.092,0.374,0.038,76.61,road,completed,2024-09-12
278,1DC_CDG,IXD_PAR,SKU_0018,456,8.9,0.084,0.718,0.069,397.18,road,completed,2024-09-12
279,IXD_BER,FC_BER1,SKU_0156,140,3.5,0.067,0.294,0.1,64.54,road,completed,2024-09-12
280,IXD_PAR,FC_MUN1,SKU_0216,203,6.8,0.076,0.122,0.049,50.14,road,completed,2024-09-12
281,IXD_BCN,FC_BCN2,SKU_0176,325,4.3,0.149,0.313,0.053,167.38,road,completed,2024-09-12
282,IXD_MAD,FC_MAD2,SKU_0109,550,3.7,0.041,0.25,0.067,196.9,road,completed,2024-09-12
283,1DC_BCN,IXD_BCN,SKU_0159,25,10.9,0.088,0.48,0.053,15.53,road,completed,2024-09-12
284,IXD_BCN,FC_BCN2,SKU_0232,373,5.6,0.042,0.487,0.072,224.17,road,completed,2024-09-12
285,IXD_PAR,FC_PAR2,SKU_0137,813,5.2,0.053,0.415,0.029,404.06,road,completed,2024-09-12
286,IXD_BCN,FC_BCN1,SKU_0045,629,2.1,0.131,0.438,0.058,394.38,road,completed,2024-09-12
287,RDC_IBE,IXD_MAD,SKU_0098,867,10.0,0.095,0.447,0.087,545.34,road,completed,2024-09-12
288,RDC_IBE,IXD_MAD,SKU_0167,43,9.4,0.085,0.063,0.038,8.0,road,completed,2024-09-12
289,IXD_BER,FC_BER1,SKU_0065,368,2.2,0.03,0.066,0.011,39.38,road,completed,2024-09-12
290,IXD_BCN,FC_BCN1,SKU_0092,750,3.6,0.104,0.434,0.085,467.25,road,completed,2024-09-12
291,RDC_FRA,IXD_PAR,SKU_0055,74,6.3,0.033,0.42,0.084,39.74,road,completed,2024-09-12
292,RDC_IBE,IXD_MAD,SKU_0207,487,8.9,0.09,0.675,0.065,404.21,road,completed,2024-09-12
293,1DC_MUC,IXD_PAR,SKU_0068,871,9.4,0.055,0.738,0.045,729.9,road,completed,2024-09-12
294,IXD_BCN,FC_BCN1,SKU_0150,69,3.9,0.055,0.683,0.025,52.65,road,completed,2024-09-12
295,IXD_PAR,FC_PAR2,SKU_0151,230,5.1,0.036,0.645,0.079,174.8,road,completed,2024-09-12
296,1DC_BCN,IXD_PAR,SKU_0197,332,8.9,0.111,0.31,0.065,161.35,road,completed,2024-09-13
297,IXD_BER,FC_BER1,SKU_0038,450,3.4,0.037,0.335,0.016,174.6,road,completed,2024-09-13
298,IXD_BCN,FC_BCN1,SKU_0041,498,4.0,0.068,0.244,0.073,191.73,road,completed,2024-09-13
299,IXD_BCN,FC_BCN2,SKU_0075,113,4.2,0.125,0.506,0.087,81.13,road,completed,2024-09-13
300,IXD_MAD,FC_MAD2,SKU_0094,449,3.8,0.107,0.621,0.073,359.65,road,completed,2024-09-13
301,RDC_LYS,IXD_PAR,SKU_0110,61,8.9,0.035,0.145,0.078,15.74,road,completed,2024-09-13
302,RDC_IBE,IXD_MAD,SKU_0049,553,8.4,0.085,0.735,0.027,468.39,road,completed,2024-09-13
303,IXD_PAR,FC_PAR2,SKU_0095,595,5.4,0.098,0.167,0.016,167.2,road,completed,2024-09-13
304,IXD_PAR,FC_MUN1,SKU_0223,517,3.1,0.105,0.394,0.046,281.77,road,completed,2024-09-13
305,1DC_MUC,IXD_PAR,SKU_0042,547,10.3,0.132,0.658,0.071,470.97,road,completed,2024-09-13
306,IXD_PAR,FC_PAR2,SKU_0052,568,4.7,0.081,0.629,0.015,411.8,road,completed,2024-09-13
307,1DC_BCN,IXD_BCN,SKU_0021,191,10.1,0.045,0.104,0.03,34.19,road,completed,2024-09-13
308,IXD_PAR,FC_MUN1,SKU_0202,235,2.6,0.061,0.105,0.036,47.47,road,completed,2024-09-13
309,IXD_MAD,FC_MAD2,SKU_0074,712,2.2,0.123,0.299,0.081,358.14,road,completed,2024-09-13
310,RDC_LYS,IXD_PAR,SKU_0159,455,11.5,0.097,0.145,0.024,121.03,road,completed,2024-09-13
311,RDC_LYS,IXD_PAR,SKU_0010,658,5.9,0.133,0.754,0.072,631.02,road,completed,2024-09-13
312,1DC_MUC,IXD_PAR,SKU_0247,85,7.5,0.112,0.265,0.044,35.78,road,completed,2024-09-13
313,IXD_BCN,FC_BCN1,SKU_0244,565,5.4,0.117,0.53,0.083,412.45,road,completed,2024-09-13
314,IXD_MAD,FC_MAD1,SKU_0121,124,5.7,0.069,0.719,0.012,99.2,road,completed,2024-09-13
315,RDC_IBE,IXD_BCN,SKU_0010,840,8.1,0.056,0.065,0.026,123.48,road,completed,2024-09-13
316,RDC_IBE,IXD_BCN,SKU_0054,616,7.7,0.051,0.695,0.048,489.1,road,completed,2024-09-13
317,RDC_IBE,IXD_MAD,SKU_0049,176,9.7,0.097,0.733,0.019,149.42,road,completed,2024-09-13
318,1DC_MAD,IXD_MAD,SKU_0105,858,8.6,0.119,0.61,0.02,642.64,road,completed,2024-09-13
319,IXD_PAR,FC_PAR1,SKU_0052,506,4.8,0.043,0.535,0.034,309.67,road,completed,2024-09-13
320,IXD_BER,FC_BER1,SKU_0140,471,2.2,0.034,0.672,0.017,340.53,road,completed,2024-09-14
321,IXD_BCN,FC_BCN2,SKU_0195,640,4.1,0.042,0.184,0.058,181.76,road,completed,2024-09-14
322,RDC_IBE,IXD_MAD,SKU_0233,199,8.1,0.071,0.645,0.047,151.84,road,completed,2024-09-14
323,RDC_IBE,IXD_BCN,SKU_0050,754,7.1,0.076,0.602,0.074,567.01,road,completed,2024-09-14
324,1DC_BCN,IXD_BCN,SKU_0225,893,8.2,0.085,0.182,0.073,303.62,road,completed,2024-09-14
325,IXD_PAR,FC_PAR2,SKU_0088,366,4.5,0.047,0.775,0.095,335.62,road,completed,2024-09-15
326,IXD_PAR,FC_MUN1,SKU_0164,816,4.8,0.136,0.709,0.04,722.16,road,completed,2024-09-15
327,RDC_LYS,IXD_PAR,SKU_0174,617,9.7,0.058,0.517,0.078,402.9,road,completed,2024-09-15
328,RDC_FRA,IXD_BER,SKU_0154,761,7.3,0.097,0.422,0.061,441.38,road,completed,2024-09-15
329,1DC_BCN,IXD_BER,SKU_0171,557,9.7,0.144,0.799,0.1,580.95,road,completed,2024-09-15
330,IXD_PAR,FC_PAR1,SKU_0070,418,4.8,0.109,0.499,0.07,283.4,road,completed,2024-09-16
331,RDC_IBE,IXD_BCN,SKU_0075,113,9.2,0.073,0.135,0.086,33.22,road,completed,2024-09-16
332,IXD_PAR,FC_PAR2,SKU_0232,242,6.7,0.055,0.203,0.025,68.49,road,completed,2024-09-16
333,RDC_FRA,IXD_PAR,SKU_0034,536,6.5,0.123,0.495,0.046,355.9,road,completed,2024-09-16
334,IXD_BER,FC_BER1,SKU_0208,565,2.7,0.12,0.209,0.018,196.05,road,completed,2024-09-16
335,RDC_IBE,IXD_MAD,SKU_0016,749,9.9,0.111,0.354,0.088,414.2,road,completed,2024-09-16
336,IXD_BCN,FC_BCN2,SKU_0180,650,4.0,0.124,0.751,0.076,618.15,road,completed,2024-09-16
337,RDC_LYS,IXD_PAR,SKU_0021,38,10.2,0.071,0.379,0.016,17.71,road,completed,2024-09-16
338,RDC_IBE,IXD_BCN,SKU_0175,76,11.1,0.085,0.48,0.014,44.0,road,completed,2024-09-16
339,IXD_PAR,FC_PAR2,SKU_0157,482,4.0,0.103,0.791,0.088,473.32,road,completed,2024-09-16
340,RDC_LYS,IXD_PAR,SKU_0066,184,8.9,0.063,0.3,0.077,80.96,road,completed,2024-09-16
341,IXD_MAD,FC_MAD1,SKU_0182,581,5.1,0.082,0.368,0.068,300.96,road,completed,2024-09-16
342,1DC_BCN,IXD_BCN,SKU_0142,65,8.3,0.099,0.702,0.076,57.01,road,completed,2024-09-16
343,IXD_BCN,FC_BCN2,SKU_0032,837,3.6,0.146,0.609,0.036,662.07,road,completed,2024-09-16
344,RDC_LYS,IXD_PAR,SKU_0143,377,9.1,0.059,0.25,0.067,141.75,road,completed,2024-09-16
345,IXD_MAD,FC_MAD1,SKU_0233,244,4.1,0.124,0.241,0.09,111.02,road,completed,2024-09-16
346,IXD_MAD,FC_MAD1,SKU_0078,483,5.5,0.113,0.575,0.077,369.5,road,completed,2024-09-16
347,IXD_MAD,FC_MAD1,SKU_0088,236,5.7,0.102,0.593,0.011,166.62,road,completed,2024-09-16
348,RDC_LYS,IXD_PAR,SKU_0065,46,7.9,0.064,0.522,0.022,27.97,road,completed,2024-09-16
349,IXD_MAD,FC_MAD2,SKU_0136,686,3.9,0.07,0.519,0.051,439.04,road,completed,2024-09-16
350,RDC_FRA,IXD_BER,SKU_0005,602,10.3,0.042,0.164,0.081,172.77,road,completed,2024-09-16
351,1DC_BCN,IXD_BER,SKU_0240,285,9.7,0.136,0.635,0.058,236.26,road,completed,2024-09-17
352,RDC_FRA,IXD_PAR,SKU_0042,28,6.3,0.1,0.061,0.049,5.88,road,completed,2024-09-17
353,IXD_MAD,FC_MAD2,SKU_0222,123,2.2,0.13,0.565,0.066,93.6,road,completed,2024-09-17
354,IXD_BCN,FC_BCN2,SKU_0088,684,4.2,0.037,0.553,0.042,432.29,road,completed,2024-09-17
355,1DC_MAD,IXD_MAD,SKU_0128,632,9.2,0.087,0.449,0.015,348.23,road,completed,2024-09-17
356,IXD_MAD,FC_MAD2,SKU_0196,510,5.7,0.052,0.326,0.052,219.3,road,completed,2024-09-17
357,RDC_FRA,IXD_PAR,SKU_0010,721,7.6,0.044,0.223,0.03,214.14,road,completed,2024-09-17
358,1DC_BCN,IXD_BCN,SKU_0237,210,7.7,0.14,0.362,0.05,115.92,road,completed,2024-09-17
359,1DC_CDG,IXD_PAR,SKU_0049,261,9.8,0.038,0.125,0.018,47.24,road,completed,2024-09-17
360,RDC_FRA,IXD_BER,SKU_0157,317,11.0,0.113,0.168,0.047,103.98,road,completed,2024-09-17
361,RDC_FRA,IXD_BER,SKU_0023,396,8.3,0.066,0.209,0.063,133.85,road,completed,2024-09-17
362,1DC_BCN,IXD_BCN,SKU_0165,688,10.7,0.044,0.107,0.084,161.68,road,completed,2024-09-17
363,1DC_MUC,IXD_PAR,SKU_0220,859,7.7,0.115,0.374,0.018,435.51,road,completed,2024-09-17
364,IXD_BER,FC_BER1,SKU_0108,742,4.2,0.141,0.294,0.027,342.8,road,completed,2024-09-17
365,1DC_MAD,IXD_MAD,SKU_0036,352,9.1,0.112,0.673,0.056,296.03,road,completed,2024-09-17
366,1DC_MUC,IXD_PAR,SKU_0211,753,6.4,0.098,0.584,0.064,561.74,road,completed,2024-09-17
367,IXD_BER,FC_BER1,SKU_0250,468,2.6,0.085,0.462,0.1,302.8,road,completed,2024-09-17
368,IXD_MAD,FC_MAD2,SKU_0046,142,3.1,0.148,0.341,0.011,71.0,road,completed,2024-09-17
369,IXD_BER,FC_BER1,SKU_0023,167,2.5,0.054,0.569,0.081,117.57,road,completed,2024-09-17
370,IXD_BCN,FC_BCN2,SKU_0072,61,4.7,0.085,0.203,0.09,23.06,road,completed,2024-09-17
371,IXD_PAR,FC_MUN1,SKU_0004,129,5.0,0.078,0.156,0.067,38.83,road,completed,2024-09-17
372,IXD_MAD,FC_MAD2,SKU_0147,137,3.9,0.111,0.144,0.095,47.95,road,completed,2024-09-17
373,1DC_BCN,IXD_BER,SKU_0211,443,11.5,0.142,0.175,0.094,182.07,road,completed,2024-09-17
374,1DC_BCN,IXD_BCN,SKU_0234,435,9.6,0.068,0.264,0.045,164.0,road,completed,2024-09-17
375,IXD_BER,FC_BER1,SKU_0157,463,3.6,0.087,0.279,0.053,194.0,road,completed,2024-09-17
376,IXD_MAD,FC_MAD1,SKU_0153,546,3.2,0.137,0.117,0.031,155.61,road,completed,2024-09-17
377,RDC_IBE,IXD_MAD,SKU_0125,649,9.0,0.123,0.602,0.095,532.18,road,completed,2024-09-17
378,1DC_MAD,IXD_MAD,SKU_0213,483,10.6,0.08,0.696,0.021,384.95,road,completed,2024-09-17
379,1DC_BCN,IXD_BER,SKU_0076,897,8.5,0.102,0.517,0.087,633.28,road,completed,2024-09-17
380,RDC_LYS,IXD_PAR,SKU_0079,772,7.0,0.045,0.362,0.014,325.01,road,completed,2024-09-17
381,IXD_PAR,FC_PAR1,SKU_0250,727,4.4,0.048,0.072,0.048,122.14,road,completed,2024-09-18
382,RDC_IBE,IXD_MAD,SKU_0249,533,7.2,0.078,0.28,0.018,200.41,road,completed,2024-09-18
383,IXD_BCN,FC_BCN1,SKU_0098,91,4.3,0.111,0.326,0.025,42.04,road,completed,2024-09-18
384,1DC_MAD,IXD_MAD,SKU_0188,365,10.1,0.102,0.733,0.055,324.85,road,completed,2024-09-18
385,IXD_BCN,FC_BCN1,SKU_0146,35,3.5,0.053,0.66,0.089,28.07,road,completed,2024-09-18
386,IXD_MAD,FC_MAD2,SKU_0189,786,6.4,0.128,0.77,0.076,765.56,road,completed,2024-09-18
387,1DC_BCN,IXD_BCN,SKU_0013,160,7.8,0.086,0.068,0.086,38.4,road,completed,2024-09-18
388,1DC_MAD,IXD_MAD,SKU_0224,560,5.8,0.107,0.674,0.073,478.24,road,completed,2024-09-18
389,RDC_IBE,IXD_BCN,SKU_0152,661,5.8,0.048,0.764,0.052,571.1,road,completed,2024-09-18
390,1DC_MAD,IXD_MAD,SKU_0012,828,8.9,0.096,0.217,0.062,310.5,road,completed,2024-09-18
391,RDC_LYS,IXD_PAR,SKU_0028,735,9.9,0.044,0.231,0.079,260.19,road,completed,2024-09-18
392,IXD_PAR,FC_MUN1,SKU_0236,834,4.1,0.085,0.168,0.06,261.04,road,completed,2024-09-18
393,IXD_PAR,FC_MUN1,SKU_0113,566,6.8,0.129,0.234,0.011,211.68,road,completed,2024-09-18
394,RDC_LYS,IXD_PAR,SKU_0034,627,8.8,0.121,0.677,0.04,525.43,road,completed,2024-09-18
395,IXD_PAR,FC_PAR1,SKU_0176,286,1.3,0.126,0.333,0.051,145.86,road,completed,2024-09-18
396,1DC_MAD,IXD_MAD,SKU_0230,432,8.7,0.093,0.282,0.071,192.67,road,completed,2024-09-18
397,RDC_LYS,IXD_PAR,SKU_0151,537,8.8,0.114,0.156,0.026,158.95,road,completed,2024-09-18
398,1DC_BCN,IXD_BCN,SKU_0054,30,8.6,0.059,0.535,0.063,19.71,road,completed,2024-09-18
399,RDC_LYS,IXD_PAR,SKU_0149,742,6.7,0.096,0.616,0.017,540.92,road,completed,2024-09-18
400,IXD_PAR,FC_MUN1,SKU_0064,219,5.3,0.03,0.391,0.096,113.22,road,completed,2024-09-18
401,1DC_MUC,IXD_PAR,SKU_0223,309,8.7,0.064,0.685,0.025,239.17,road,completed,2024-09-18
402,RDC_IBE,IXD_BCN,SKU_0147,591,11.4,0.047,0.44,0.098,345.73,road,completed,2024-09-18
403,1DC_CDG,IXD_PAR,SKU_0204,822,6.0,0.079,0.556,0.063,573.76,road,completed,2024-09-18
404,RDC_FRA,IXD_BER,SKU_0070,870,10.8,0.122,0.786,0.02,807.36,road,completed,2024-09-18
405,RDC_FRA,IXD_BER,SKU_0034,266,9.4,0.091,0.197,0.011,79.53,road,completed,2024-09-19
406,IXD_PAR,FC_PAR2,SKU_0183,700,3.9,0.087,0.745,0.026,600.6,road,completed,2024-09-19
407,IXD_PAR,FC_PAR2,SKU_0032,755,4.4,0.069,0.32,0.089,360.89,road,completed,2024-09-19
408,IXD_MAD,FC_MAD2,SKU_0022,841,2.8,0.092,0.795,0.021,763.63,road,completed,2024-09-19
409,IXD_PAR,FC_PAR1,SKU_0183,464,4.5,0.079,0.425,0.083,272.37,road,completed,2024-09-19
410,RDC_IBE,IXD_BCN,SKU_0044,721,8.9,0.138,0.632,0.09,620.06,road,completed,2024-09-19
411,IXD_BCN,FC_BCN2,SKU_0134,810,3.7,0.133,0.693,0.088,740.34,road,completed,2024-09-19
412,RDC_IBE,IXD_BCN,SKU_0142,396,5.2,0.129,0.09,0.036,100.98,road,completed,2024-09-19
413,RDC_IBE,IXD_BCN,SKU_0049,804,8.0,0.119,0.237,0.04,318.38,road,completed,2024-09-19
414,1DC_BCN,IXD_BER,SKU_0131,626,11.1,0.145,0.453,0.086,428.18,road,completed,2024-09-19
415,IXD_MAD,FC_MAD2,SKU_0110,253,4.2,0.127,0.349,0.084,141.68,road,completed,2024-09-19
416,1DC_BCN,IXD_BER,SKU_0037,483,10.1,0.052,0.447,0.067,273.38,road,completed,2024-09-19
417,IXD_PAR,FC_PAR1,SKU_0132,809,5.1,0.112,0.395,0.018,424.73,road,completed,2024-09-19
418,1DC_BCN,IXD_BCN,SKU_0217,564,8.7,0.138,0.61,0.041,445.0,road,completed,2024-09-19
419,1DC_BCN,IXD_BCN,SKU_0166,857,10.2,0.122,0.587,0.053,653.03,road,completed,2024-09-19
420,1DC_BCN,IXD_BCN,SKU_0048,549,8.8,0.044,0.109,0.037,104.31,road,completed,2024-09-19
421,IXD_MAD,FC_MAD1,SKU_0162,896,4.6,0.041,0.605,0.076,646.91,road,completed,2024-09-19
422,IXD_BCN,FC_BCN1,SKU_0195,322,3.3,0.094,0.492,0.023,196.1,road,completed,2024-09-19
423,IXD_PAR,FC_PAR2,SKU_0057,327,5.8,0.1,0.677,0.011,257.68,road,completed,2024-09-19
424,1DC_BCN,IXD_BCN,SKU_0152,482,6.4,0.103,0.235,0.042,183.16,road,completed,2024-09-19
425,IXD_BCN,FC_BCN1,SKU_0027,653,5.2,0.074,0.55,0.028,425.76,road,completed,2024-09-19
426,RDC_IBE,IXD_BCN,SKU_0007,473,9.0,0.038,0.053,0.073,77.57,road,completed,2024-09-19
427,IXD_BCN,FC_BCN2,SKU_0176,760,1.1,0.078,0.6,0.087,581.4,road,completed,2024-09-19
428,RDC_LYS,IXD_PAR,SKU_0204,676,11.9,0.093,0.145,0.038,186.58,road,completed,2024-09-19
429,1DC_BCN,IXD_BCN,SKU_0137,418,7.9,0.099,0.503,0.03,264.18,road,completed,2024-09-19
430,IXD_PAR,FC_PAR1,SKU_0230,282,5.4,0.047,0.743,0.055,238.29,road,completed,2024-09-19
431,1DC_BCN,IXD_PAR,SKU_0022,829,9.0,0.057,0.478,0.087,515.64,road,completed,2024-09-19
432,1DC_BCN,IXD_BER,SKU_0007,744,9.1,0.031,0.546,0.035,455.33,road,completed,2024-09-19
433,RDC_LYS,IXD_PAR,SKU_0123,773,8.4,0.114,0.698,0.016,640.04,road,completed,2024-09-19
434,1DC_BCN,IXD_BCN,SKU_0113,77,8.0,0.149,0.445,0.044,49.13,road,completed,2024-09-19
435,1DC_BCN,IXD_PAR,SKU_0026,734,7.1,0.095,0.322,0.06,350.12,road,completed,2024-09-19
436,IXD_MAD,FC_MAD2,SKU_0132,276,3.5,0.109,0.655,0.037,221.08,road,completed,2024-09-19
437,IXD_BCN,FC_BCN1,SKU_0178,487,1.0,0.041,0.722,0.024,383.27,road,completed,2024-09-19
438,IXD_BER,FC_BER1,SKU_0100,374,1.6,0.063,0.56,0.038,247.21,road,completed,2024-09-19
439,IXD_BER,FC_BER1,SKU_0118,117,6.2,0.07,0.63,0.095,93.02,road,completed,2024-09-19
440,1DC_BCN,IXD_BCN,SKU_0036,59,8.8,0.093,0.543,0.072,41.77,road,completed,2024-09-19
441,IXD_MAD,FC_MAD2,SKU_0146,452,3.9,0.089,0.492,0.027,274.82,road,completed,2024-09-19
442,RDC_FRA,IXD_BER,SKU_0093,758,9.1,0.085,0.109,0.013,156.91,road,completed,2024-09-19
443,RDC_IBE,IXD_MAD,SKU_0089,864,7.9,0.103,0.521,0.068,597.89,road,completed,2024-09-20
444,IXD_BCN,FC_BCN1,SKU_0017,536,1.7,0.113,0.437,0.096,346.26,road,completed,2024-09-20
445,IXD_BCN,FC_BCN1,SKU_0053,306,5.1,0.144,0.171,0.064,115.97,road,completed,2024-09-20
446,IXD_PAR,FC_MUN1,SKU_0056,153,4.4,0.113,0.098,0.032,37.18,road,completed,2024-09-20
447,1DC_MAD,IXD_MAD,SKU_0145,34,7.8,0.064,0.086,0.054,6.94,road,completed,2024-09-20
448,IXD_BER,FC_BER1,SKU_0142,336,5.7,0.109,0.546,0.011,223.78,road,completed,2024-09-20
449,RDC_LYS,IXD_PAR,SKU_0225,367,5.6,0.082,0.602,0.023,259.47,road,completed,2024-09-20
450,IXD_PAR,FC_PAR2,SKU_0141,520,6.4,0.126,0.085,0.039,130.0,road,completed,2024-09-20
451,RDC_IBE,IXD_BCN,SKU_0175,492,9.1,0.118,0.473,0.034,307.5,road,completed,2024-09-20
452,IXD_MAD,FC_MAD2,SKU_0155,899,5.8,0.099,0.134,0.079,280.49,road,completed,2024-09-20
453,IXD_BER,FC_BER1,SKU_0136,792,4.8,0.095,0.335,0.047,377.78,road,completed,2024-09-20
454,RDC_FRA,IXD_BER,SKU_0106,737,9.8,0.111,0.406,0.016,392.82,road,completed,2024-09-20
455,IXD_PAR,FC_MUN1,SKU_0048,632,7.5,0.079,0.742,0.061,557.42,road,completed,2024-09-20
456,RDC_LYS,IXD_PAR,SKU_0177,413,7.5,0.063,0.455,0.065,240.78,road,completed,2024-09-20
457,IXD_BCN,FC_BCN2,SKU_0025,726,3.0,0.047,0.296,0.025,267.17,road,completed,2024-09-20
458,IXD_PAR,FC_MUN1,SKU_0010,390,5.8,0.147,0.303,0.04,191.1,road,completed,2024-09-20
459,IXD_PAR,FC_PAR2,SKU_0042,291,4.4,0.065,0.667,0.017,217.96,road,completed,2024-09-20
460,IXD_BER,FC_BER1,SKU_0133,625,3.4,0.042,0.715,0.02,485.62,road,completed,2024-09-20
461,IXD_MAD,FC_MAD2,SKU_0016,468,1.1,0.141,0.678,0.017,391.25,road,completed,2024-09-20
462,RDC_IBE,IXD_MAD,SKU_0026,266,8.2,0.109,0.453,0.038,159.6,road,completed,2024-09-20
463,RDC_IBE,IXD_MAD,SKU_0240,338,10.6,0.032,0.343,0.038,139.59,road,completed,2024-09-20
464,RDC_FRA,IXD_BER,SKU_0204,386,10.4,0.052,0.358,0.025,167.91,road,completed,2024-09-20
465,RDC_IBE,IXD_MAD,SKU_0013,533,5.6,0.109,0.059,0.038,109.8,road,completed,2024-09-20
466,IXD_PAR,FC_PAR1,SKU_0102,691,1.3,0.06,0.621,0.085,529.31,road,completed,2024-09-20
467,IXD_BCN,FC_BCN1,SKU_0076,635,4.0,0.076,0.364,0.054,313.69,road,completed,2024-09-20
468,1DC_MAD,IXD_MAD,SKU_0201,503,8.4,0.104,0.571,0.075,377.25,road,completed,2024-09-20
469,IXD_PAR,FC_PAR1,SKU_0115,449,4.0,0.038,0.064,0.062,73.64,road,completed,2024-09-20
470,RDC_IBE,IXD_BCN,SKU_0193,60,9.1,0.078,0.777,0.039,53.64,road,completed,2024-09-20
471,1DC_BCN,IXD_BER,SKU_0018,78,11.3,0.148,0.595,0.064,62.95,road,completed,2024-09-20
