rep_id,fc_node,ixd_node,dc_node,sku_id,event_date,push_qty_ordered,push_trigger,push_idle_days,push_stockout,push_total_cost_eur,pull_qty_ordered,pull_trigger,pull_idle_days,pull_stockout,pull_total_cost_eur,transit_hrs,cost_per_unit_eur
169,FC_MUN1,IXD_MAD,1DC_MAD,SKU_0036,2024-09-04,226,forecast,7.5,False,224.42,121,reorder_point,1.7,False,120.15,8.9,0.993
170,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0136,2024-09-05,50,forecast,7.7,False,44.4,53,reorder_point,1.9,False,47.06,8.0,0.888
171,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0021,2024-09-05,74,forecast,6.7,False,41.81,47,reorder_point,2.8,False,26.55,10.2,0.565
172,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0011,2024-09-05,64,forecast,4.9,False,69.18,41,reorder_point,2.3,False,44.32,9.1,1.081
173,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0062,2024-09-05,71,forecast,10.1,False,29.82,50,reorder_point,2.7,False,21.0,8.6,0.42
174,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0129,2024-09-05,77,forecast,6.0,True,17.17,45,reorder_point,1.7,False,10.04,5.5,0.223
175,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0182,2024-09-05,71,forecast,12.1,False,69.79,46,reorder_point,1.4,False,45.22,6.8,0.983
176,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0049,2024-09-05,85,forecast,8.0,False,17.77,52,reorder_point,1.2,False,10.87,3.8,0.209
177,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0071,2024-09-05,144,forecast,4.6,False,148.61,115,reorder_point,2.9,True,118.68,6.1,1.032
178,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0089,2024-09-05,177,forecast,11.1,True,165.5,114,reorder_point,0.6,False,106.59,9.9,0.935
179,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0134,2024-09-05,75,forecast,7.5,False,40.88,49,reorder_point,1.3,False,26.71,7.4,0.545
180,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0078,2024-09-05,19,forecast,12.9,False,7.37,13,reorder_point,1.1,False,5.04,5.2,0.388
181,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0217,2024-09-05,51,forecast,6.9,False,47.89,42,reorder_point,2.8,False,39.44,7.4,0.939
182,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0178,2024-09-05,22,forecast,11.7,False,11.9,11,reorder_point,3.0,False,5.95,13.2,0.541
183,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0048,2024-09-05,154,forecast,10.8,False,34.03,143,reorder_point,0.9,False,31.6,10.7,0.221
184,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0007,2024-09-05,17,forecast,8.5,False,14.25,12,reorder_point,1.3,True,10.06,8.2,0.838
185,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0250,2024-09-05,18,forecast,10.1,False,16.2,14,reorder_point,2.9,False,12.6,11.2,0.9
186,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0187,2024-09-05,86,forecast,7.9,False,55.99,50,reorder_point,2.8,False,32.55,8.4,0.651
187,FC_PAR1,IXD_PAR,1DC_CDG,SKU_0103,2024-09-05,74,forecast,5.4,False,64.16,44,reorder_point,2.0,False,38.15,5.4,0.867
188,FC_PAR1,IXD_PAR,1DC_CDG,SKU_0051,2024-09-05,50,forecast,8.9,False,14.7,49,reorder_point,0.7,False,14.41,8.0,0.294
189,FC_PAR2,IXD_PAR,1DC_CDG,SKU_0155,2024-09-05,70,forecast,3.6,False,31.15,45,reorder_point,2.3,False,20.02,8.3,0.445
190,FC_PAR2,IXD_PAR,1DC_CDG,SKU_0079,2024-09-05,23,forecast,12.6,False,20.79,13,reorder_point,1.6,False,11.75,8.7,0.904
191,FC_PAR2,IXD_PAR,1DC_CDG,SKU_0074,2024-09-05,14,forecast,11.0,False,5.64,13,reorder_point,1.5,False,5.24,7.7,0.403
192,FC_PAR2,IXD_PAR,1DC_CDG,SKU_0223,2024-09-05,70,forecast,6.7,False,51.73,48,reorder_point,1.4,True,35.47,7.9,0.739
193,FC_PAR2,IXD_PAR,1DC_CDG,SKU_0070,2024-09-05,66,forecast,9.1,False,9.37,50,reorder_point,0.8,False,7.1,6.8,0.142
194,FC_PAR2,IXD_PAR,1DC_CDG,SKU_0212,2024-09-05,164,forecast,9.4,False,41.66,134,reorder_point,1.1,False,34.04,10.0,0.254
195,FC_BER1,IXD_BER,1DC_CDG,SKU_0214,2024-09-05,20,forecast,4.4,False,17.3,11,reorder_point,0.9,False,9.52,8.2,0.865
196,FC_BER1,IXD_BER,1DC_CDG,SKU_0127,2024-09-05,23,forecast,3.7,False,16.74,12,reorder_point,1.9,False,8.74,8.2,0.728
197,FC_BER1,IXD_BER,1DC_CDG,SKU_0122,2024-09-05,88,forecast,12.0,False,49.37,50,reorder_point,0.5,False,28.05,7.6,0.561
198,FC_BER1,IXD_BER,1DC_CDG,SKU_0178,2024-09-05,14,forecast,4.8,False,5.46,12,reorder_point,2.8,False,4.68,8.0,0.39
199,FC_BER1,IXD_BER,1DC_CDG,SKU_0136,2024-09-05,75,forecast,3.8,False,31.2,48,reorder_point,2.4,False,19.97,9.3,0.416
200,FC_BER1,IXD_BER,1DC_CDG,SKU_0217,2024-09-05,77,forecast,6.3,False,71.07,49,reorder_point,0.7,False,45.23,9.9,0.923
201,FC_BER1,IXD_BER,1DC_CDG,SKU_0004,2024-09-05,55,forecast,6.1,False,51.26,46,reorder_point,2.8,False,42.87,8.9,0.932
202,FC_MUN1,IXD_BCN,1DC_AMS,SKU_0235,2024-09-05,52,forecast,12.0,False,47.68,46,reorder_point,1.3,False,42.18,10.6,0.917
203,FC_MUN1,IXD_BCN,1DC_AMS,SKU_0228,2024-09-05,89,forecast,8.8,False,70.67,42,reorder_point,1.3,False,33.35,9.2,0.794
204,FC_MUN1,IXD_BCN,1DC_AMS,SKU_0177,2024-09-05,15,forecast,4.4,False,2.67,11,reorder_point,2.2,False,1.96,9.1,0.178
205,FC_MUN1,IXD_BCN,1DC_AMS,SKU_0199,2024-09-05,69,forecast,7.7,False,9.87,40,reorder_point,2.1,False,5.72,4.6,0.143
206,FC_MUN1,IXD_BCN,1DC_AMS,SKU_0078,2024-09-05,20,forecast,11.3,False,5.7,14,reorder_point,1.0,False,3.99,9.3,0.285
207,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0008,2024-09-06,53,forecast,12.3,False,18.13,53,reorder_point,1.4,False,18.13,5.6,0.342
208,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0146,2024-09-06,139,forecast,12.0,False,37.81,127,reorder_point,2.3,False,34.54,8.5,0.272
209,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0194,2024-09-06,190,forecast,13.7,False,102.6,115,reorder_point,1.8,False,62.1,6.9,0.54
210,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0246,2024-09-06,143,forecast,12.2,False,123.12,123,reorder_point,1.8,False,105.9,10.3,0.861
211,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0032,2024-09-06,182,forecast,8.7,False,88.27,121,reorder_point,1.2,False,58.68,10.3,0.485
212,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0117,2024-09-06,19,forecast,6.4,False,18.14,12,reorder_point,1.9,False,11.46,9.5,0.955
213,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0049,2024-09-06,84,forecast,12.8,False,41.66,53,reorder_point,1.4,True,26.29,7.3,0.496
214,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0134,2024-09-06,76,forecast,3.9,False,77.9,45,reorder_point,2.0,False,46.12,6.1,1.025
215,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0017,2024-09-06,17,forecast,5.2,False,14.71,13,reorder_point,1.5,False,11.24,6.6,0.865
216,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0197,2024-09-06,194,forecast,6.0,False,136.38,131,reorder_point,1.5,False,92.09,9.5,0.703
217,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0104,2024-09-06,238,forecast,8.6,False,30.94,124,reorder_point,0.8,False,16.12,9.0,0.13
218,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0014,2024-09-06,83,forecast,8.5,True,33.45,42,reorder_point,2.0,False,16.93,12.8,0.403
219,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0160,2024-09-06,14,forecast,3.8,False,5.07,13,reorder_point,2.5,False,4.71,7.4,0.362
220,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0088,2024-09-06,82,forecast,8.9,True,17.96,50,reorder_point,3.0,False,10.95,6.7,0.219
221,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0116,2024-09-06,165,forecast,7.1,False,97.52,109,reorder_point,1.9,False,64.42,7.6,0.591
222,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0035,2024-09-06,165,forecast,7.3,False,105.44,128,reorder_point,1.7,False,81.79,11.2,0.639
223,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0121,2024-09-06,68,forecast,12.4,False,73.3,45,reorder_point,1.7,False,48.51,7.3,1.078
224,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0083,2024-09-06,138,forecast,9.5,False,119.37,121,reorder_point,2.5,False,104.66,7.4,0.865
225,FC_PAR1,IXD_PAR,1DC_CDG,SKU_0025,2024-09-06,178,forecast,13.9,False,140.26,110,reorder_point,1.1,False,86.68,8.2,0.788
226,FC_PAR1,IXD_PAR,1DC_CDG,SKU_0223,2024-09-06,61,forecast,6.7,True,40.75,44,reorder_point,1.7,False,29.39,9.2,0.668
227,FC_PAR1,IXD_PAR,1DC_CDG,SKU_0231,2024-09-06,17,forecast,3.2,False,10.0,10,reorder_point,1.3,False,5.88,8.1,0.588
228,FC_PAR1,IXD_PAR,1DC_CDG,SKU_0177,2024-09-06,20,forecast,6.7,False,9.26,13,reorder_point,1.3,False,6.02,9.2,0.463
229,FC_PAR1,IXD_PAR,1DC_CDG,SKU_0112,2024-09-06,15,forecast,10.0,False,10.11,11,reorder_point,2.6,False,7.41,8.4,0.674
230,FC_PAR2,IXD_PAR,1DC_BCN,SKU_0191,2024-09-06,235,forecast,10.9,False,148.28,129,reorder_point,1.2,False,81.4,10.0,0.631
231,FC_PAR2,IXD_PAR,1DC_BCN,SKU_0110,2024-09-06,57,forecast,11.8,False,28.61,44,reorder_point,2.5,False,22.09,7.3,0.502
232,FC_PAR2,IXD_PAR,1DC_BCN,SKU_0160,2024-09-06,18,forecast,10.4,False,5.17,13,reorder_point,2.1,False,3.73,8.2,0.287
233,FC_PAR2,IXD_PAR,1DC_BCN,SKU_0128,2024-09-06,15,forecast,13.6,False,8.01,12,reorder_point,2.8,False,6.41,6.2,0.534
234,FC_PAR2,IXD_PAR,1DC_BCN,SKU_0145,2024-09-06,78,forecast,3.7,False,67.55,46,reorder_point,1.1,False,39.84,6.5,0.866
235,FC_PAR2,IXD_PAR,1DC_BCN,SKU_0217,2024-09-06,67,forecast,6.5,False,23.85,41,reorder_point,1.0,False,14.6,9.7,0.356
236,FC_BER1,IXD_BER,1DC_MUC,SKU_0104,2024-09-06,157,forecast,4.6,True,171.29,136,reorder_point,1.3,False,148.38,6.2,1.091
237,FC_BER1,IXD_BER,1DC_MUC,SKU_0109,2024-09-06,75,forecast,3.4,False,71.47,42,reorder_point,1.1,False,40.03,7.9,0.953
238,FC_BER1,IXD_BER,1DC_MUC,SKU_0247,2024-09-06,210,forecast,11.6,True,34.44,140,reorder_point,1.3,False,22.96,7.6,0.164
239,FC_MUN1,IXD_BER,1DC_CDG,SKU_0169,2024-09-06,85,forecast,7.4,False,64.94,51,reorder_point,1.1,False,38.96,7.6,0.764
240,FC_MUN1,IXD_BER,1DC_CDG,SKU_0149,2024-09-06,87,forecast,13.2,False,78.91,52,reorder_point,1.1,False,47.16,8.5,0.907
241,FC_MUN1,IXD_BER,1DC_CDG,SKU_0085,2024-09-06,22,forecast,11.1,False,8.25,13,reorder_point,2.8,False,4.88,9.5,0.375
242,FC_MUN1,IXD_BER,1DC_CDG,SKU_0105,2024-09-06,159,forecast,9.5,False,83.32,121,reorder_point,2.9,False,63.4,9.3,0.524
243,FC_MUN1,IXD_BER,1DC_CDG,SKU_0175,2024-09-06,158,forecast,6.1,False,158.79,113,reorder_point,1.7,False,113.56,7.6,1.005
244,FC_MUN1,IXD_BER,1DC_CDG,SKU_0009,2024-09-06,22,forecast,10.3,False,14.37,13,reorder_point,2.5,False,8.49,10.9,0.653
245,FC_MUN1,IXD_BER,1DC_CDG,SKU_0080,2024-09-06,20,forecast,10.7,False,21.22,13,reorder_point,1.8,False,13.79,8.3,1.061
246,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0078,2024-09-07,14,forecast,12.0,False,10.23,11,reorder_point,2.7,False,8.04,8.6,0.731
247,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0226,2024-09-07,219,forecast,10.1,False,224.69,117,reorder_point,0.7,False,120.04,5.6,1.026
248,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0086,2024-09-07,20,forecast,12.6,False,9.04,13,reorder_point,2.2,False,5.88,8.7,0.452
249,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0155,2024-09-07,79,forecast,9.0,False,58.54,49,reorder_point,2.4,False,36.31,9.3,0.741
250,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0103,2024-09-07,57,forecast,6.4,False,49.48,41,reorder_point,1.1,False,35.59,10.3,0.868
251,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0167,2024-09-07,80,forecast,12.3,False,62.96,51,reorder_point,1.3,False,40.14,8.4,0.787
252,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0084,2024-09-07,81,forecast,5.2,False,79.7,42,reorder_point,2.7,False,41.33,7.1,0.984
253,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0058,2024-09-07,13,forecast,3.3,False,12.38,13,reorder_point,1.1,False,12.38,7.1,0.952
254,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0013,2024-09-07,65,forecast,7.7,False,14.11,41,reorder_point,1.4,False,8.9,8.8,0.217
255,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0184,2024-09-07,188,forecast,11.5,False,171.64,137,reorder_point,1.7,False,125.08,9.8,0.913
256,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0069,2024-09-07,61,forecast,8.4,False,23.36,52,reorder_point,2.0,False,19.92,12.7,0.383
257,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0174,2024-09-07,15,forecast,5.0,False,10.25,10,reorder_point,2.9,False,6.83,7.2,0.683
258,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0166,2024-09-07,181,forecast,3.1,False,147.15,119,reorder_point,2.2,False,96.75,8.9,0.813
259,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0182,2024-09-07,66,forecast,9.6,True,46.6,48,reorder_point,0.6,False,33.89,6.8,0.706
260,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0248,2024-09-07,81,forecast,10.8,False,87.32,40,reorder_point,1.8,False,43.12,8.8,1.078
261,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0172,2024-09-07,64,forecast,13.6,False,14.85,48,reorder_point,1.2,False,11.14,11.8,0.232
262,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0082,2024-09-07,78,forecast,7.8,False,83.69,44,reorder_point,2.9,False,47.21,6.9,1.073
263,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0072,2024-09-07,79,forecast,13.2,False,78.45,52,reorder_point,2.0,False,51.64,8.4,0.993
264,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0081,2024-09-07,21,forecast,8.4,False,11.34,12,reorder_point,2.8,False,6.48,10.1,0.54
265,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0049,2024-09-07,55,forecast,5.5,True,7.75,44,reorder_point,2.3,False,6.2,12.6,0.141
266,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0092,2024-09-07,89,forecast,9.2,False,40.05,42,reorder_point,2.3,False,18.9,8.4,0.45
267,FC_PAR1,IXD_PAR,1DC_BCN,SKU_0073,2024-09-07,56,forecast,4.9,False,35.06,44,reorder_point,2.7,False,27.54,4.3,0.626
268,FC_PAR1,IXD_PAR,1DC_BCN,SKU_0147,2024-09-07,151,forecast,13.1,False,57.98,125,reorder_point,0.7,False,48.0,6.1,0.384
269,FC_PAR1,IXD_PAR,1DC_BCN,SKU_0175,2024-09-07,145,forecast,7.1,False,84.1,111,reorder_point,1.3,True,64.38,5.8,0.58
270,FC_PAR1,IXD_PAR,1DC_BCN,SKU_0161,2024-09-07,235,forecast,9.5,True,99.88,142,reorder_point,2.1,False,60.35,9.2,0.425
271,FC_PAR1,IXD_PAR,1DC_BCN,SKU_0188,2024-09-07,89,forecast,13.0,False,75.12,42,reorder_point,2.7,False,35.45,7.8,0.844
272,FC_PAR1,IXD_PAR,1DC_BCN,SKU_0141,2024-09-07,88,forecast,7.2,False,16.63,42,reorder_point,2.9,False,7.94,11.7,0.189
273,FC_PAR1,IXD_PAR,1DC_BCN,SKU_0219,2024-09-07,15,forecast,7.3,False,12.54,13,reorder_point,2.9,False,10.87,7.5,0.836
274,FC_PAR1,IXD_PAR,1DC_BCN,SKU_0236,2024-09-07,62,forecast,10.5,False,36.58,49,reorder_point,2.6,False,28.91,11.6,0.59
275,FC_PAR2,IXD_PAR,1DC_AMS,SKU_0069,2024-09-07,72,forecast,7.7,False,31.82,51,reorder_point,2.0,False,22.54,8.0,0.442
276,FC_PAR2,IXD_PAR,1DC_AMS,SKU_0119,2024-09-07,205,forecast,10.1,False,37.72,141,reorder_point,1.8,False,25.94,8.7,0.184
277,FC_PAR2,IXD_PAR,1DC_AMS,SKU_0120,2024-09-07,67,forecast,13.0,False,26.46,42,reorder_point,0.8,False,16.59,9.7,0.395
278,FC_PAR2,IXD_PAR,1DC_AMS,SKU_0013,2024-09-07,71,forecast,13.1,False,58.22,47,reorder_point,1.5,False,38.54,6.7,0.82
279,FC_PAR2,IXD_PAR,1DC_AMS,SKU_0209,2024-09-07,59,forecast,5.8,False,29.09,47,reorder_point,0.8,False,23.17,9.0,0.493
280,FC_BER1,IXD_BER,1DC_MAD,SKU_0225,2024-09-07,78,forecast,6.5,False,34.4,50,reorder_point,1.6,False,22.05,9.5,0.441
281,FC_BER1,IXD_BER,1DC_MAD,SKU_0236,2024-09-07,84,forecast,5.1,False,8.9,50,reorder_point,2.0,False,5.3,10.2,0.106
282,FC_BER1,IXD_BER,1DC_MAD,SKU_0030,2024-09-07,133,forecast,10.2,False,109.86,122,reorder_point,2.1,False,100.77,9.9,0.826
283,FC_BER1,IXD_BER,1DC_MAD,SKU_0078,2024-09-07,19,forecast,13.7,False,2.17,13,reorder_point,2.2,False,1.48,8.2,0.114
284,FC_BER1,IXD_BER,1DC_MAD,SKU_0029,2024-09-07,220,forecast,10.7,False,75.24,108,reorder_point,1.7,False,36.94,9.4,0.342
285,FC_MUN1,IXD_MAD,1DC_MAD,SKU_0198,2024-09-07,182,forecast,8.2,True,174.72,113,reorder_point,0.9,False,108.48,10.5,0.96
286,FC_MUN1,IXD_MAD,1DC_MAD,SKU_0150,2024-09-07,59,forecast,6.2,False,55.93,45,reorder_point,1.3,False,42.66,8.0,0.948
287,FC_MUN1,IXD_MAD,1DC_MAD,SKU_0111,2024-09-07,237,forecast,12.3,False,163.77,129,reorder_point,1.9,False,89.14,6.4,0.691
288,FC_MUN1,IXD_MAD,1DC_MAD,SKU_0157,2024-09-07,23,forecast,13.0,False,15.55,11,reorder_point,0.7,True,7.44,8.7,0.676
289,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0017,2024-09-08,16,forecast,10.1,False,4.18,11,reorder_point,2.1,False,2.87,6.7,0.261
290,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0186,2024-09-08,57,forecast,6.8,False,40.01,43,reorder_point,2.8,False,30.19,9.1,0.702
291,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0216,2024-09-08,78,forecast,8.2,False,35.88,50,reorder_point,1.5,False,23.0,10.9,0.46
292,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0121,2024-09-08,81,forecast,12.3,False,18.55,44,reorder_point,2.4,False,10.08,7.6,0.229
293,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0052,2024-09-08,148,forecast,8.4,False,67.93,141,reorder_point,1.7,False,64.72,2.1,0.459
294,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0067,2024-09-08,63,forecast,4.7,False,33.45,52,reorder_point,0.6,False,27.61,6.1,0.531
295,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0059,2024-09-08,145,forecast,5.5,False,36.4,120,reorder_point,1.4,False,30.12,9.5,0.251
296,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0177,2024-09-08,22,forecast,9.6,False,23.39,10,reorder_point,2.9,False,10.63,7.5,1.063
297,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0194,2024-09-08,143,forecast,4.2,False,104.39,136,reorder_point,2.9,False,99.28,9.3,0.73
298,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0223,2024-09-08,57,forecast,7.0,False,55.29,50,reorder_point,2.4,False,48.5,8.7,0.97
299,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0040,2024-09-08,201,forecast,6.7,False,182.71,138,reorder_point,1.6,False,125.44,8.7,0.909
300,FC_BCN2,IXD_BCN,1DC_BCN,SKU_0088,2024-09-08,61,forecast,4.9,False,21.04,50,reorder_point,1.5,False,17.25,7.2,0.345
301,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0193,2024-09-08,70,forecast,11.7,False,54.74,46,reorder_point,2.8,False,35.97,10.6,0.782
302,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0242,2024-09-08,135,forecast,4.6,True,56.02,137,reorder_point,2.9,False,56.85,7.9,0.415
303,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0198,2024-09-08,149,forecast,3.7,False,121.14,131,reorder_point,2.1,False,106.5,10.9,0.813
304,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0170,2024-09-08,226,forecast,13.7,False,185.77,139,reorder_point,2.3,False,114.26,9.4,0.822
305,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0081,2024-09-08,23,forecast,3.1,False,14.81,12,reorder_point,2.8,False,7.73,7.3,0.644
306,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0202,2024-09-08,198,forecast,7.9,False,194.24,137,reorder_point,2.1,False,134.4,8.9,0.981
307,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0022,2024-09-08,13,forecast,6.7,False,8.48,13,reorder_point,0.8,False,8.48,8.3,0.652
308,FC_MAD1,IXD_MAD,1DC_MAD,SKU_0134,2024-09-08,63,forecast,10.0,True,58.72,52,reorder_point,1.8,False,48.46,9.3,0.932
309,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0186,2024-09-08,66,forecast,8.6,False,68.71,51,reorder_point,1.1,False,53.09,10.7,1.041
310,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0115,2024-09-08,61,forecast,11.1,False,40.63,53,reorder_point,2.5,False,35.3,10.6,0.666
311,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0229,2024-09-08,233,forecast,10.3,False,55.92,116,reorder_point,1.2,False,27.84,9.4,0.24
312,FC_MAD2,IXD_MAD,1DC_MAD,SKU_0097,2024-09-08,18,forecast,5.7,False,3.56,12,reorder_point,2.6,False,2.38,6.3,0.198
313,FC_PAR1,IXD_PAR,1DC_AMS,SKU_0106,2024-09-08,52,forecast,3.7,False,32.19,46,reorder_point,1.6,False,28.47,6.1,0.619
314,FC_PAR1,IXD_PAR,1DC_AMS,SKU_0102,2024-09-08,22,forecast,9.4,False,18.3,14,reorder_point,2.2,False,11.65,8.1,0.832
315,FC_PAR1,IXD_PAR,1DC_AMS,SKU_0107,2024-09-08,82,forecast,4.6,False,25.67,50,reorder_point,0.8,False,15.65,9.1,0.313
316,FC_PAR1,IXD_PAR,1DC_AMS,SKU_0122,2024-09-08,50,forecast,4.7,False,10.5,52,reorder_point,0.8,False,10.92,7.8,0.21
317,FC_PAR1,IXD_PAR,1DC_AMS,SKU_0095,2024-09-08,193,forecast,3.4,False,46.71,121,reorder_point,3.0,False,29.28,5.3,0.242
318,FC_PAR1,IXD_PAR,1DC_AMS,SKU_0151,2024-09-08,66,forecast,13.3,False,6.73,44,reorder_point,1.0,False,4.49,8.8,0.102
319,FC_PAR1,IXD_PAR,1DC_AMS,SKU_0141,2024-09-08,63,forecast,12.6,False,51.66,48,reorder_point,1.9,False,39.36,8.9,0.82
320,FC_PAR1,IXD_PAR,1DC_AMS,SKU_0156,2024-09-08,54,forecast,4.5,False,44.71,50,reorder_point,2.2,False,41.4,6.5,0.828
321,FC_PAR2,IXD_PAR,1DC_MAD,SKU_0160,2024-09-08,20,forecast,7.5,False,14.92,12,reorder_point,1.9,False,8.95,10.8,0.746
322,FC_PAR2,IXD_PAR,1DC_MAD,SKU_0222,2024-09-08,56,forecast,3.3,False,41.66,50,reorder_point,1.3,False,37.2,6.6,0.744
323,FC_PAR2,IXD_PAR,1DC_MAD,SKU_0022,2024-09-08,15,forecast,9.8,False,3.3,10,reorder_point,1.9,False,2.2,4.7,0.22
324,FC_PAR2,IXD_PAR,1DC_MAD,SKU_0240,2024-09-08,18,forecast,13.6,False,12.24,11,reorder_point,2.6,False,7.48,9.1,0.68
325,FC_PAR2,IXD_PAR,1DC_MAD,SKU_0022,2024-09-08,21,forecast,9.7,False,20.16,10,reorder_point,2.7,True,9.6,6.8,0.96
326,FC_PAR2,IXD_PAR,1DC_MAD,SKU_0082,2024-09-08,64,forecast,4.0,False,55.55,47,reorder_point,1.2,False,40.8,9.2,0.868
327,FC_PAR2,IXD_PAR,1DC_MAD,SKU_0040,2024-09-08,165,forecast,7.5,False,69.3,130,reorder_point,1.3,True,54.6,10.2,0.42
328,FC_PAR2,IXD_PAR,1DC_MAD,SKU_0106,2024-09-08,85,forecast,5.8,False,59.24,52,reorder_point,0.6,False,36.24,9.1,0.697
329,FC_BER1,IXD_BER,1DC_BCN,SKU_0131,2024-09-08,79,forecast,7.2,False,26.39,41,reorder_point,1.7,False,13.69,6.7,0.334
330,FC_BER1,IXD_BER,1DC_BCN,SKU_0227,2024-09-08,134,forecast,9.1,False,30.28,111,reorder_point,2.4,False,25.09,8.7,0.226
331,FC_BER1,IXD_BER,1DC_BCN,SKU_0146,2024-09-08,175,forecast,3.9,False,111.65,115,reorder_point,2.9,False,73.37,11.6,0.638
332,FC_BER1,IXD_BER,1DC_BCN,SKU_0109,2024-09-08,88,forecast,9.1,True,66.26,51,reorder_point,2.9,False,38.4,8.2,0.753
333,FC_BER1,IXD_BER,1DC_BCN,SKU_0043,2024-09-08,13,forecast,13.3,False,8.91,12,reorder_point,2.6,False,8.22,7.0,0.685
334,FC_MUN1,IXD_PAR,1DC_MAD,SKU_0190,2024-09-08,71,forecast,3.8,False,78.03,49,reorder_point,2.6,False,53.85,10.5,1.099
335,FC_MUN1,IXD_PAR,1DC_MAD,SKU_0225,2024-09-08,66,forecast,9.7,False,36.5,44,reorder_point,2.2,False,24.33,8.3,0.553
336,FC_MUN1,IXD_PAR,1DC_MAD,SKU_0063,2024-09-08,76,forecast,6.5,False,17.78,53,reorder_point,1.3,False,12.4,11.5,0.234
337,FC_BCN1,IXD_BCN,1DC_BCN,SKU_0156,2024-09-09,68,forecast,12.9,False,60.32,46,reorder_point,2.7,False,40.8,8.7,0.887
